Main Role,Sub Role,Question number,difficulty,question
Network Engineer,Network Lead / Architect,34,mid,Scenario 15: How would you troubleshoot latency issues in a BGP environment?
Network Engineer,Network Lead / Architect,35,mid,Scenario 24: How would you troubleshoot high CPU on routers in a MPLS environment?
Network Engineer,Network Lead / Architect,36,mid,Scenario 1: How would you troubleshoot packet drops in a VXLAN environment?
Network Engineer,Network Lead / Architect,37,mid,How do you design a redundant enterprise network? (Context: Network Lead / Architect)
Network Engineer,Network Lead / Architect,38,mid,How do you implement microsegmentation? (Context: Network Lead / Architect)
Network Engineer,Network Lead / Architect,39,high,How do you evaluate network vendor solutions?
Network Engineer,Network Lead / Architect,40,high,Scenario 16: How would you troubleshoot high CPU on routers in a BGP environment?
Network Engineer,Network Lead / Architect,41,high,Explain advanced BGP attributes and path selection. (Context: Network Lead / Architect)
Network Engineer,Network Lead / Architect,42,high,How do you monitor and manage large-scale networks? (Context: Network Lead / Architect)
Network Engineer,Network Lead / Architect,43,high,What is NetFlow and how is it used? (Context: Network Lead / Architect)
Network Engineer,Network Lead / Architect,44,high,Scenario 12: How would you troubleshoot latency issues in a QoS environment?
Network Engineer,Network Lead / Architect,45,high,What are VXLANs and why are they used? (Context: Network Lead / Architect)
Network Engineer,Network Lead / Architect,46,high,What is a zero trust network model? (Context: Network Lead / Architect)
Network Engineer,Network Lead / Architect,47,high,How do you handle major network outages?
Network Engineer,Network Lead / Architect,48,high,Explain the role of DNSSEC. (Context: Network Lead / Architect)
Network Engineer,Network Lead / Architect,49,high,Scenario 21: How would you troubleshoot high CPU on routers in a VXLAN environment?
Network Engineer,Network Lead / Architect,50,high,Scenario 11: How would you troubleshoot link flaps in a VXLAN environment?
Network Engineer,Network Manager,1,easy,What is SDN and its benefits? (Context: Network Manager)
Network Engineer,Network Manager,2,easy,Scenario 17: How would you troubleshoot link flaps in a MPLS environment?
Network Engineer,Network Manager,3,easy,Scenario 18: How would you troubleshoot latency issues in a VXLAN environment? (Context: Network Manager)
Network Engineer,Network Manager,4,easy,Scenario 3: How would you troubleshoot latency issues in a VXLAN environment?
Network Engineer,Network Manager,5,easy,Scenario 34: How would you troubleshoot latency issues in a QoS environment?
Network Engineer,Network Manager,6,easy,What KPIs are important for network performance? (Context: Network Manager)
Network Engineer,Network Manager,7,easy,Scenario 12: How would you troubleshoot high CPU on routers in a OSPF environment?
Network Engineer,Network Manager,8,easy,Scenario 5: How would you troubleshoot high CPU on routers in a VXLAN environment? (Context: Network Manager)
Network Engineer,Network Manager,9,easy,How do you manage a team of network engineers?
Network Engineer,Network Manager,10,easy,Scenario 14: How would you troubleshoot packet drops in a MPLS environment? (Context: Network Manager)
Network Engineer,Network Manager,11,easy,Scenario 22: How would you troubleshoot packet drops in a QoS environment?
Network Engineer,Network Manager,12,easy,Scenario 29: How would you troubleshoot latency issues in a QoS environment?
Network Engineer,Network Manager,13,easy,Scenario 25: How would you troubleshoot high CPU on routers in a BGP environment?
Network Engineer,Network Manager,14,easy,Scenario 4: How would you troubleshoot latency issues in a OSPF environment?
Network Engineer,Network Manager,15,easy,How do you lead a network upgrade project? (Context: Network Manager)
Network Engineer,Network Manager,16,easy,Scenario 32: How would you troubleshoot high CPU on routers in a QoS environment?
Network Engineer,Network Manager,17,easy,What are best practices for IT budget allocation in networking?
Network Engineer,Network Manager,18,easy,Scenario 23: How would you troubleshoot packet drops in a MPLS environment?
Network Engineer,Network Manager,19,mid,How do you secure network infrastructure? (Context: Network Manager)
Network Engineer,Network Manager,20,mid,How do you design a redundant enterprise network? (Context: Network Manager)
Network Engineer,Network Manager,21,mid,Scenario 6: How would you troubleshoot high CPU on routers in a MPLS environment?
Network Engineer,Network Manager,22,mid,Scenario 10: How would you troubleshoot latency issues in a BGP environment?
Network Engineer,Network Manager,23,mid,Scenario 8: How would you troubleshoot high CPU on routers in a VXLAN environment?
Network Engineer,Network Manager,24,mid,Explain IPv6 transition mechanisms. (Context: Network Manager)
Network Engineer,Network Manager,25,mid,Scenario 21: How would you troubleshoot latency issues in a VXLAN environment?
Network Engineer,Network Manager,26,mid,Scenario 11: How would you troubleshoot latency issues in a OSPF environment?
Network Engineer,Network Manager,27,mid,How do you align network strategy with business goals?
Network Engineer,Network Manager,28,mid,Scenario 30: How would you troubleshoot packet drops in a BGP environment?
Network Engineer,Network Manager,29,mid,Scenario 27: How would you troubleshoot packet drops in a QoS environment?
Network Engineer,Network Manager,30,mid,How do you ensure compliance with regulatory requirements?
Network Engineer,Network Manager,31,mid,Scenario 26: How would you troubleshoot latency issues in a OSPF environment?
Network Engineer,Network Manager,32,mid,What is your approach to change management in networks?
Network Engineer,Network Manager,33,mid,Scenario 28: How would you troubleshoot latency issues in a VXLAN environment?
Network Engineer,Network Manager,34,mid,Scenario 19: How would you troubleshoot packet drops in a VXLAN environment? (Context: Network Manager)
Network Engineer,Network Manager,35,mid,How do you handle major network outages? (Context: Network Manager)
Network Engineer,Network Manager,36,mid,Scenario 15: How would you troubleshoot latency issues in a VXLAN environment?
Network Engineer,Network Manager,37,mid,Scenario 31: How would you troubleshoot high CPU on routers in a BGP environment?
Network Engineer,Network Manager,38,mid,Scenario 35: How would you troubleshoot high CPU on routers in a BGP environment?
Network Engineer,Network Manager,39,high,How do you plan network capacity for growth? (Context: Network Manager)
Network Engineer,Network Manager,40,high,Scenario 16: How would you troubleshoot high CPU on routers in a QoS environment?
Network Engineer,Network Manager,41,high,Scenario 1: How would you troubleshoot link flaps in a BGP environment?
Network Engineer,Network Manager,42,high,Scenario 9: How would you troubleshoot link flaps in a OSPF environment?
Network Engineer,Network Manager,43,high,Scenario 24: How would you troubleshoot link flaps in a OSPF environment?
Network Engineer,Network Manager,44,high,How do you evaluate network vendor solutions? (Context: Network Manager)
Network Engineer,Network Manager,45,high,Scenario 2: How would you troubleshoot latency issues in a QoS environment?
Network Engineer,Network Manager,46,high,Scenario 7: How would you troubleshoot link flaps in a QoS environment?
Network Engineer,Network Manager,47,high,Scenario 20: How would you troubleshoot high CPU on routers in a QoS environment?
Network Engineer,Network Manager,48,high,Explain advanced BGP attributes and path selection. (Context: Network Manager)
Network Engineer,Network Manager,49,high,Scenario 33: How would you troubleshoot latency issues in a MPLS environment?
Network Engineer,Network Manager,50,high,Scenario 13: How would you troubleshoot link flaps in a OSPF environment?
